Data,Hora,Tipo de ordem,Quantidade,Moeda,Quantidade USDT,Preco de compra,Preco de venda,Lucro/prejuizo,Variacao,Intervalo,Taxa de negociacao,Saldo USDT,Saldo final
2024-02-15,10:49:29,Compra,1498.8009592326139,VTHOUSDT,10,0.006672,,,12.25,01:01:13,0.0,40.0,50.0
2024-02-15,11:01:18,Venda,1498.8009592326139,VTHOUSDT,9.68,0.006672,0.006458,-0.3200000000000003,-3.31,00:11:49,0.0,49.68,49.68
2024-02-15,11:31:13,Compra,5.075369233111709,NTRNUSDT,10,1.9703,,,10.57,00:29:59,0.0,39.68,49.68
2024-02-15,11:57:14,Venda,5.075369233111709,NTRNUSDT,9.82,1.9703,1.9356,-0.17999999999999972,-1.79,00:26:01,0.0,49.5,49.5
2024-02-15,12:54:14,Compra,1551.1090429657206,VTHOUSDT,10,0.006447,,,10.59,00:10:01,0.0,39.5,49.5
2024-02-15,12:56:15,Venda,1551.1090429657206,VTHOUSDT,9.79,0.006447,0.006313,-0.21000000000000085,-2.12,00:02:01,0.0,49.29,49.29
